,Артикул,Для кого,Примерный вес,Тип металла,Проба,Покрытие,Тип вставки,Форма вставки,Количество,Цвет,Вес,Ширина кольца,Ширина,Высота,Номер страницы,Цена со скидкой,Цена без скидки
151,1012078-3,Для женщин,3.05,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,28.0,Бесцветный,0.35,2.4602927436935533,7.272491669751944,3.3737936154417225,4,132750,294990
152,1012079-3,Для женщин,3.18,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,117.0,Бесцветный,0.445,2.4602927436935533,7.272491669751944,3.3737936154417225,4,162000,359990
153,1012515-3,Для женщин,1.68,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.046,2.0,6.0,4.0,4,56250,124990
154,1012117,Для женщин,3.63,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,55.0,Бесцветный,0.434,2.4602927436935533,6.0,1.0,4,108000,239990
155,1012404-3,Для женщин,1.94,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,12.0,Бесцветный,0.065,1.0,4.0,2.0,4,42750,94990
156,6015112-3,Для женщин,0.26,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,5.0,Бесцветный,0.015,5.0,1.0,3.0,4,13050,28990
157,6015120,Для женщин,0.24,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,5.0,Бесцветный,0.015,5.0,1.0,3.0,4,13050,28990
158,6015113-3,Для женщин,0.32,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,8.0,Бесцветный,0.023,2.0,1.0,3.0,4,17100,37990
159,1011978,Для женщин,1.26,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.157,1.0,4.0,4.0,4,63000,209990
160,1114292-01,"Для женщин, Для мужчин, Унисекс",3.03,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,7.0,Бесцветный,0.089,2.4602927436935533,7.272491669751944,3.3737936154417225,5,76500,169990
161,114110-01,"Для женщин, Для мужчин, Унисекс",3.13,Комбинированное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,5,42750,94990
162,1114293-01,"Для женщин, Для мужчин, Унисекс",3.03,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,7.0,Бесцветный,0.087,2.4602927436935533,7.272491669751944,3.3737936154417225,5,69750,154990
163,114120-01,"Для женщин, Для мужчин, Унисекс",3.13,Комбинированное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,5,42750,94990
164,110202,"Для женщин, Для мужчин, Унисекс",2.26,Комбинированное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,4.0,4.0,1.0,5,30600,67990
165,1110155,"Для женщин, Для мужчин, Унисекс",2.28,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,5.0,Бесцветный,0.027,2.4602927436935533,7.272491669751944,3.3737936154417225,5,36000,79990
166,110156,"Для женщин, Для мужчин, Унисекс",2.23,Комбинированное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,5,28350,62990
167,110238,"Для женщин, Для мужчин, Унисекс",3.54,Красное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,1.0,5.0,1.0,5,40500,89990
168,110239-3,"Для женщин, Для мужчин, Унисекс",3.54,Белое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,5,38250,84990
169,1112257-01,Для женщин,1.62,Белое золото,585.0,Неизвестно,Бриллиант (природный),Круг,9.0,Бесцветный,0.19,2.4602927436935533,7.272491669751944,3.3737936154417225,5,72000,159990
170,1110168-3,Для женщин,1.76,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,5.0,Бесцветный,0.039,2.4602927436935533,7.272491669751944,3.3737936154417225,5,29250,64990
171,1112301-01,Для женщин,2.05,Белое золото,585.0,Неизвестно,Бриллиант (природный),Круг,7.0,Бесцветный,0.149,2.4602927436935533,7.272491669751944,3.3737936154417225,5,72000,159990
172,1110168,Для женщин,1.74,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,5.0,Бесцветный,0.039,2.4602927436935533,7.272491669751944,3.3737936154417225,5,33750,74990
173,111208,"Для женщин, Для мужчин, Унисекс",2.59,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,5,33750,74990
174,110225,"Для женщин, Для мужчин, Унисекс",3.08,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,5,36000,79990
175,111227,"Для женщин, Для мужчин, Унисекс",1.62,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,3.0,3.0,1.0,5,21600,47990
176,110218,"Для женщин, Для мужчин, Унисекс",3.65,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,6.0,1.0,5,44100,97990
177,1110229,Для женщин,2.62,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,7.0,Бесцветный,0.265,3.0,7.272491669751944,3.3737936154417225,5,103500,229990
178,1111248-01,Для женщин,1.19,Красное золото,585.0,Неизвестно,Бриллиант (природный),Круг,11.0,Бесцветный,0.107,2.4602927436935533,7.272491669751944,3.3737936154417225,5,47250,104990
179,1110207,Для женщин,1.02,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,7.0,Бесцветный,0.026,2.0,2.0,1.0,5,23850,52990
180,110219,"Для женщин, Для мужчин, Унисекс",3.7,Белое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,5,41850,92990
181,112010-01,"Для женщин, Для мужчин, Унисекс",2.41,Белое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,5,32850,72990
182,110230,"Для женщин, Для мужчин, Унисекс",3.11,Белое золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,5,36000,79990
183,1110207-3,Для женщин,0.98,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,7.0,Бесцветный,0.026,2.0,3.0,1.0,5,21600,47990
184,1110224,"Для женщин, Для мужчин, Унисекс",4.28,Комбинированное золото,585.0,Родирование,Бриллиант (природный),Круг,11.0,Бесцветный,0.178,4.0,4.0,2.0,5,99000,219990
185,110232,"Для женщин, Для мужчин, Унисекс",2.51,Комбинированное золото,585.0,Родирование,Без вставок,Без вставок,0.0,Без вставок,0.0,4.0,4.0,1.0,5,26100,57990
186,110160,"Для женщин, Для мужчин, Унисекс",3.2,Комбинированное золото,585.0,"Алмазная грань,  Родирование",Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,5,37350,82990
187,1110209-3,Для женщин,3.73,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,9.0,Бесцветный,0.142,3.0,3.0,2.0,5,90000,199990
188,1112127-01,Для женщин,2.47,Белое золото,585.0,Неизвестно,Бриллиант (природный),Круг,162.0,Бесцветный,0.599,2.4602927436935533,7.272491669751944,3.3737936154417225,5,117000,259990
189,1110225-3,Для женщин,2.67,Белое золото,585.0,Неизвестно,Бриллиант (природный),Круг,29.0,Бесцветный,0.856,4.0,4.0,2.0,5,204750,454990
190,1112261-01,Для женщин,2.49,Белое золото,585.0,Неизвестно,Бриллиант (природный),Круг,7.0,Бесцветный,0.366,2.4602927436935533,7.272491669751944,3.3737936154417225,5,121500,269990
191,110116,"Для женщин, Для мужчин, Унисекс",3.13,Комбинированное золото,585.0,"Алмазная грань,  Родирование",Без вставок,Без вставок,0.0,Без вставок,0.0,2.4602927436935533,7.272491669751944,3.3737936154417225,5,33750,74990
192,1114178-01,"Для женщин, Для мужчин, Унисекс",2.01,Комбинированное золото,585.0,Неизвестно,Бриллиант (природный),Круг,1.0,Бесцветный,0.004,2.4602927436935533,7.272491669751944,3.3737936154417225,5,33750,74990
193,110247-3,"Для женщин, Для мужчин, Унисекс",3.47,Белое золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,5.0,5.0,1.0,5,41850,92990
194,1110230-3,"Для женщин, Для мужчин, Унисекс",3.25,Белое золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.02,4.0,4.0,1.0,5,58500,129990
195,110247,"Для женщин, Для мужчин, Унисекс",3.53,Красное золото,585.0,Неизвестно,Без вставок,Без вставок,0.0,Без вставок,0.0,5.0,5.0,1.0,5,30000,99990
196,1110230,"Для женщин, Для мужчин, Унисекс",3.4,Красное золото,585.0,Родирование,Бриллиант (природный),Круг,1.0,Бесцветный,0.02,4.0,4.0,1.0,5,58500,129990
